# OpenSignals Text File Format. Version 1
# {"88:6B:0F:D9:19:8C": {"position": 0, "device": "bitalino_rev", "device name": "88:6B:0F:D9:19:8C", "device connection": "BTH88:6B:0F:D9:19:8C", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1281, "comments": "", "keywords": "", "mode": 2, "sync interval": 2, "date": "2026-4-10", "time": "13:54:21.305", "channels": [1], "sensor": ["EMGBITREV"], "label": ["A1"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
6	0	0	1	1	664	
7	0	0	1	1	692	
8	0	0	1	1	550	
9	0	0	1	1	279	
10	0	0	1	1	323	
11	0	0	1	1	591	
12	0	0	1	1	641	
13	0	0	1	1	501	
14	0	0	1	1	550	
15	0	0	1	1	531	
0	0	0	1	1	608	
1	0	0	1	1	556	
2	0	0	1	1	336	
3	0	0	1	1	294	
4	0	0	1	1	298	
5	0	0	1	1	472	
6	0	0	1	1	637	
7	0	0	1	1	601	
8	0	0	1	1	767	
9	0	0	1	1	877	
10	0	0	1	1	654	
11	0	0	1	1	577	
12	0	0	1	1	519	
13	0	0	1	1	524	
14	0	0	1	1	432	
15	0	0	1	1	416	
0	0	0	1	1	430	
1	0	0	1	1	399	
2	0	0	1	1	430	
3	0	0	1	1	472	
4	0	0	1	1	408	
5	0	0	1	1	240	
6	0	0	1	1	33	
7	0	0	1	1	209	
8	0	0	1	1	408	
9	0	0	1	1	408	
10	0	0	1	1	686	
11	0	0	1	1	1022	
12	0	0	1	1	1022	
13	0	0	1	1	744	
14	0	0	1	1	664	
15	0	0	1	1	284	
0	0	0	1	1	52	
1	0	0	1	1	447	
2	0	0	1	1	738	
3	0	0	1	1	577	
4	0	0	1	1	373	
5	0	0	1	1	370	
6	0	0	1	1	509	
7	0	0	1	1	897	
8	0	0	1	1	740	
9	0	0	1	1	413	
10	0	0	1	1	343	
11	0	0	1	1	272	
12	0	0	1	1	422	
13	0	0	1	1	440	
14	0	0	1	1	445	
15	0	0	1	1	553	
0	0	0	1	1	439	
1	0	0	1	1	428	
2	0	0	1	1	477	
3	0	0	1	1	340	
4	0	0	1	1	331	
5	0	0	1	1	324	
6	0	0	1	1	612	
7	0	0	1	1	897	
8	0	0	1	1	1022	
9	0	0	1	1	1022	
10	0	0	1	1	730	
11	0	0	1	1	612	
12	0	0	1	1	399	
13	0	0	1	1	252	
14	0	0	1	1	40	
15	0	0	1	1	0	
0	0	0	1	1	185	
1	0	0	1	1	706	
2	0	0	1	1	462	
3	0	0	1	1	560	
4	0	0	1	1	703	
5	0	0	1	1	679	
